Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
17/03/2020,DCC FREMINGTON-CP0715042GBP,ARGOS BARNSTAPLE,39.99,0,General Retail and Wholesale,Discount stores
17/03/2020,DCC FREMINGTON-CP0715042GBP,TIMPSON LTD,20,0,General Retail and Wholesale,Miscellaneous retail
27/02/2020,DCC GEORGEHAM PRI-CP0686144GBP,POST OFFICE COUNTER,14.64,0,Mail and Courier Services,Postal services
28/02/2020,DCC GEORGEHAM PRI-CP0686144GBP,Photobox Limited,49.48,0,Print and Advertising,Publishing & printing services
04/03/2020,DCC GEORGEHAM PRI-CP0686144GBP,TESCO STORES 5850,26.61,0,General Retail and Wholesale,Grocery stores
05/03/2020,DCC GEORGEHAM PRI-CP0686144GBP,AMZNMktplace,10.8,0,General Retail and Wholesale,Miscellaneous retail
05/03/2020,DCC GEORGEHAM PRI-CP0686144GBP,AMZNMktplace,15.34,0,General Retail and Wholesale,Miscellaneous retail
08/03/2020,DCC GEORGEHAM PRI-CP0686144GBP,AMZNMktplace,36,0,General Retail and Wholesale,Miscellaneous retail
09/03/2020,DCC GEORGEHAM PRI-CP0686144GBP,AMZNMktplace,10.8,0,General Retail and Wholesale,Miscellaneous retail
10/03/2020,DCC GEORGEHAM PRI-CP0686144GBP,GEORGEHAM STORES,1.49,0,Catering and Catering Supplies,Misc Food stores
16/03/2020,DCC GEORGEHAM PRI-CP0686144GBP,TESCO STORES 5850,6.97,0,General Retail and Wholesale,Grocery stores
23/02/2020,DCC GOODLEIGH PRI-CP0693342GBP,AMAZON PRIME W920I1C65 AM,79,0,Mail Order / Direct Selling,Continuous subscriptions
27/02/2020,DCC GOODLEIGH PRI-CP0693342GBP,MITRE,84.45,0,General Retail and Wholesale,Sports & riding apparel shops
28/02/2020,DCC GOODLEIGH PRI-CP0693342GBP,APPLE.COM/BILL,0.99,0,General Retail and Wholesale,Record shops
28/02/2020,DCC GOODLEIGH PRI-CP0693342GBP,APPLE.COM/BILL,0.99,0,General Retail and Wholesale,Record shops
28/02/2020,DCC GOODLEIGH PRI-CP0693342GBP,APPLE.COM/BILL,6.93,0,General Retail and Wholesale,Record shops
28/02/2020,DCC GOODLEIGH PRI-CP0693342GBP,APPLE.COM/BILL,0.79,0,General Retail and Wholesale,Record shops
11/03/2020,DCC GOODLEIGH PRI-CP0693342GBP,OTT  COSMICKIDS,60.67,0,Miscellaneous Industrial/Commercial Supplies,Films/video production & distribution
19/03/2020,DCC GOODLEIGH PRI-CP0693342GBP,TESCO STORE 2083,120,0,General Retail and Wholesale,Grocery stores
19/03/2020,DCC GOODLEIGH PRI-CP0693342GBP,TESCO STORE 2083,90,0,General Retail and Wholesale,Grocery stores
19/03/2020,DCC GOODLEIGH PRI-CP0693342GBP,TESCO STORE 2083,45,0,General Retail and Wholesale,Grocery stores
24/02/2020,DCC GREENFIELDS-CP0697772GBP,TESCO STORE 2083,38.06,0,General Retail and Wholesale,Grocery stores
26/02/2020,DCC GREENFIELDS-CP0697772GBP,CO-OP GROUP 380629,3.94,0,General Retail and Wholesale,Grocery stores
04/03/2020,DCC GREENFIELDS-CP0697772GBP,MARTIN MCCOLL,6.2,0,Catering and Catering Supplies,Misc Food stores
04/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,17.98,0,General Retail and Wholesale,Miscellaneous retail
04/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,52.88,0,General Retail and Wholesale,Miscellaneous retail
05/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,329.39,0,General Retail and Wholesale,Miscellaneous retail
06/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,98.8,0,General Retail and Wholesale,Miscellaneous retail
06/03/2020,DCC GREENFIELDS-CP0697772GBP,POUNDLAND LTD 1765,4,0,General Retail and Wholesale,Discount stores
06/03/2020,DCC GREENFIELDS-CP0697772GBP,TESCO STORES 6269,41.7,0,General Retail and Wholesale,Grocery stores
09/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,35.98,0,General Retail and Wholesale,Miscellaneous retail
09/03/2020,DCC GREENFIELDS-CP0697772GBP,THE POST OFFICE,7.4,0,Mail and Courier Services,Postal services
10/03/2020,DCC GREENFIELDS-CP0697772GBP,ASDA PETROL 5132,27.29,0,Automotive Fuel,Service stations
10/03/2020,DCC GREENFIELDS-CP0697772GBP,ARGOS LTD,8.99,0,General Retail and Wholesale,Discount stores
10/03/2020,DCC GREENFIELDS-CP0697772GBP,ICELAND,25.8,0,General Retail and Wholesale,Grocery stores
10/03/2020,DCC GREENFIELDS-CP0697772GBP,BOOTS 0319,8.99,0,Medical Supplies and Services,Chemists & pharmacies
12/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,106.17,0,General Retail and Wholesale,Miscellaneous retail
12/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMKTPLACE AMAZON.CO.UK,5.99,0,General Retail and Wholesale,Miscellaneous retail
13/03/2020,DCC GREENFIELDS-CP0697772GBP,SOUTH MOLTON SERVICES,15.19,0,Automotive Fuel,Service stations
13/03/2020,DCC GREENFIELDS-CP0697772GBP,TESCO STORE 2083,170.28,0,General Retail and Wholesale,Grocery stores
14/03/2020,DCC GREENFIELDS-CP0697772GBP,TESCO STORE 2083,27.24,0,General Retail and Wholesale,Grocery stores
16/03/2020,DCC GREENFIELDS-CP0697772GBP,AMAZON.CO.UK 335QY64Y5 AM,25.98,0,General Retail and Wholesale,Miscellaneous retail
16/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMktplace,20.94,0,General Retail and Wholesale,Miscellaneous retail
16/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMKTPLACE AMAZON.CO.UK,24.99,0,General Retail and Wholesale,Miscellaneous retail
17/03/2020,DCC GREENFIELDS-CP0697772GBP,ASDA  STORES 4399,8.3,0,General Retail and Wholesale,Grocery stores
18/03/2020,DCC GREENFIELDS-CP0697772GBP,SOUTH MOLTON SERVICES,31.11,0,Automotive Fuel,Service stations
19/03/2020,DCC GREENFIELDS-CP0697772GBP,CO-OP GROUP 380629,25.8,0,General Retail and Wholesale,Grocery stores
19/03/2020,DCC GREENFIELDS-CP0697772GBP,CO-OP GROUP 380629,21,0,General Retail and Wholesale,Grocery stores
20/03/2020,DCC GREENFIELDS-CP0697772GBP,TESCO STORE 2083,7.03,0,General Retail and Wholesale,Grocery stores
21/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMKTPLACE AMAZON.CO.UK,45.76,0,General Retail and Wholesale,Miscellaneous retail
21/03/2020,DCC GREENFIELDS-CP0697772GBP,TESCO STORE 2083,49.07,0,General Retail and Wholesale,Grocery stores
22/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMKTPLACE AMAZON.CO.UK,29.97,0,General Retail and Wholesale,Miscellaneous retail
22/03/2020,DCC GREENFIELDS-CP0697772GBP,AMZNMKTPLACE AMAZON.CO.UK,150.9,0,General Retail and Wholesale,Miscellaneous retail
24/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,59.78,0,General Retail and Wholesale,Miscellaneous retail
24/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,65.31,0,General Retail and Wholesale,Miscellaneous retail
24/02/2020,DCC GT TORRINGTON-CP0715578GBP,Amazon.co.uk 8C6DW86E5,26.98,0,Mail Order / Direct Selling,Direct sales companies
25/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,17.99,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,65.17,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,32.47,0,General Retail and Wholesale,Miscellaneous retail
26/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,17.99,0,General Retail and Wholesale,Miscellaneous retail
26/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,31.82,0,General Retail and Wholesale,Miscellaneous retail
26/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,7,0,General Retail and Wholesale,Miscellaneous retail
26/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,45.83,0,General Retail and Wholesale,Miscellaneous retail
26/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,59.9,0,General Retail and Wholesale,Miscellaneous retail
27/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,19.99,0,General Retail and Wholesale,Miscellaneous retail
27/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,12.99,0,General Retail and Wholesale,Miscellaneous retail
27/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,117.99,0,General Retail and Wholesale,Miscellaneous retail
27/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,52.38,0,General Retail and Wholesale,Miscellaneous retail
27/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,63.96,0,General Retail and Wholesale,Miscellaneous retail
28/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMKTPLACE AMAZON.CO.UK,9.49,0,General Retail and Wholesale,Miscellaneous retail
28/02/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMKTPLACE AMAZON.CO.UK,29,0,General Retail and Wholesale,Miscellaneous retail
28/02/2020,DCC GT TORRINGTON-CP0715578GBP,PAYPAL  LAPTOP-LCD,47.94,0,General Retail and Wholesale,Electronics shops
02/03/2020,DCC GT TORRINGTON-CP0715578GBP,PAYPAL  LIGHTINBOXL,145.39,0,General Retail and Wholesale,Variety stores
03/03/2020,DCC GT TORRINGTON-CP0715578GBP,AMAZON.CO.UK XY3YD4EV5 AM,44.48,0,General Retail and Wholesale,Miscellaneous retail
03/03/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMKTPLACE AMAZON.CO.UK,13.9,0,General Retail and Wholesale,Miscellaneous retail
03/03/2020,DCC GT TORRINGTON-CP0715578GBP,PAYPAL  SOUNDSWHOLE EB,34.79,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
04/03/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMKTPLACE AMAZON.CO.UK,7.99,0,General Retail and Wholesale,Miscellaneous retail
04/03/2020,DCC GT TORRINGTON-CP0715578GBP,EE LIMITED,10.64,0,Telecommunication Services,Phone services
05/03/2020,DCC GT TORRINGTON-CP0715578GBP,WWW.POSTOFFICESHOP.CO.UK,1.12,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
05/03/2020,DCC GT TORRINGTON-CP0715578GBP,WWW.POSTOFFICESHOP.CO.UK,0,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
06/03/2020,DCC GT TORRINGTON-CP0715578GBP,WWW.CROSSBOWEDUCATION.COM,75.41,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
08/03/2020,DCC GT TORRINGTON-CP0715578GBP,AMAZON.CO.UK Q182H5MZ5 AM,23.07,0,General Retail and Wholesale,Miscellaneous retail
09/03/2020,DCC GT TORRINGTON-CP0715578GBP,ARGOS LTD,11.95,0,General Retail and Wholesale,Discount stores
09/03/2020,DCC GT TORRINGTON-CP0715578GBP,ARGOS LTD,14.95,0,General Retail and Wholesale,Discount stores
10/03/2020,DCC GT TORRINGTON-CP0715578GBP,AMZNMktplace,3.99,0,General Retail and Wholesale,Miscellaneous retail
19/03/2020,DCC GT TORRINGTON-CP0715578GBP,PAYPAL  LIBREXEDUCA,80.34,0,Training and Educational,Business/secretarial school
09/03/2020,DCC GULWORTHY-CP0691903GBP,AMZNMktplace,128.24,0,General Retail and Wholesale,Miscellaneous retail
02/03/2020,DCC HATHERLEIGH PS-C 0514362,WWW.BOXALLPROFILE.ORG,36,0,Training and Educational,Schools
05/03/2020,DCC HATHERLEIGH PS-C 0514362,AMZNMktplace,17.77,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC HAYWARDS PSC-CP0706018GBP,AMAZON.CO.UK GL31V9GW5 AM,480.49,0,General Retail and Wholesale,Miscellaneous retail
27/02/2020,DCC HAYWARDS PSC-CP0706018GBP,Amazon.co.uk C14990DL5,7.98,0,Mail Order / Direct Selling,Direct sales companies
09/03/2020,DCC HAYWARDS PSC-CP0706018GBP,WWW.MTISHOWS.COM,495,0,General Retail and Wholesale,Music stores & instruments
17/03/2020,DCC HAYWARDS PSC-CP0706018GBP,AA2Z SUPPLY,35,0,Computer Equipment & Services,Computer software stores
18/03/2020,DCC HAYWARDS PSC-CP0706018GBP,POST OFFICE COUNTER,4.55,0,Mail and Courier Services,Postal services
25/02/2020,DCC HAZELDOWN-CP0682508GBP,TESCO STORE 2487,100.01,0,General Retail and Wholesale,Grocery stores
25/02/2020,DCC HAZELDOWN-CP0682508GBP,WWW.IKEA.COM,107.45,0,General Retail and Wholesale,Furniture & home furnishing
26/02/2020,DCC HAZELDOWN-CP0682508GBP,LIDL GB TEIGNMOUTH,19.2,0,General Retail and Wholesale,Grocery stores
26/02/2020,DCC HAZELDOWN-CP0682508GBP,POST OFFICE COUNTER,122,0,Mail and Courier Services,Postal services
26/02/2020,DCC HAZELDOWN-CP0682508GBP,PAYPAL  ASTORWINDSO EB,16.98,0,Miscellaneous Industrial/Commercial Supplies,Misc non-durable goods
28/02/2020,DCC HAZELDOWN-CP0682508GBP,DUNELM,84,0,General Retail and Wholesale,Furniture & home furnishing
01/03/2020,DCC HAZELDOWN-CP0682508GBP,AMZNMktplace,37.49,0,General Retail and Wholesale,Miscellaneous retail
03/03/2020,DCC HAZELDOWN-CP0682508GBP,TESCO STORE 2487,58.74,0,General Retail and Wholesale,Grocery stores
03/03/2020,DCC HAZELDOWN-CP0682508GBP,TESCO STORE 3539,-1.27,0,General Retail and Wholesale,Grocery stores
09/03/2020,DCC HAZELDOWN-CP0682508GBP,PAYPAL  LOUISEBELCH EB,185.94,0,General Retail and Wholesale,Miscellaneous retail
09/03/2020,DCC HAZELDOWN-CP0682508GBP,TESCO SUBSCRIPTION,3.49,0,Mail Order / Direct Selling,Continuous subscriptions
10/03/2020,DCC HAZELDOWN-CP0682508GBP,TESCO STORE 2487,57.91,0,General Retail and Wholesale,Grocery stores
10/03/2020,DCC HAZELDOWN-CP0682508GBP,PAYPAL  ELECTRIECH EBA,60,0,General Retail and Wholesale,Electronics shops
11/03/2020,DCC HAZELDOWN-CP0682508GBP,AMZNMktplace,12.98,0,General Retail and Wholesale,Miscellaneous retail
12/03/2020,DCC HAZELDOWN-CP0682508GBP,AMZNMktplace,44.98,0,General Retail and Wholesale,Miscellaneous retail
17/03/2020,DCC HAZELDOWN-CP0682508GBP,POST OFFICE COUNTER,383.48,0,Mail and Courier Services,Postal services
19/03/2020,DCC HAZELDOWN-CP0682508GBP,TESCO STORE 2487,33,0,General Retail and Wholesale,Grocery stores
24/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,24.99,0,General Retail and Wholesale,Miscellaneous retail
24/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,67.85,0,General Retail and Wholesale,Grocery stores
24/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,0.26,0,General Retail and Wholesale,Grocery stores
24/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,DPD WL,8.99,0,Mail and Courier Services,Courier services / freight forwarders
24/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,SUPERDRUG STORES PLC,59.86,0,Medical Supplies and Services,Chemists & pharmacies
25/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMktplace,31.04,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,124.75,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,TESCO STORE 2920,10,0,General Retail and Wholesale,Grocery stores
26/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMktplace,25.47,0,General Retail and Wholesale,Miscellaneous retail
26/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMktplace,8.98,0,General Retail and Wholesale,Miscellaneous retail
26/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,DPD WL,8.99,0,Mail and Courier Services,Courier services / freight forwarders
27/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,66.85,0,General Retail and Wholesale,Miscellaneous retail
27/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,WWW.IKEA.COM,71.95,0,General Retail and Wholesale,Furniture & home furnishing
27/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,NURTURE GROUP NETWORK,180,0,Professional Services,Consultants & public relation services
27/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,WWW.LEBISTROPIERRE.CO.,100,0,Restaurants and Bars,Restaurants
28/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,4.82,0,General Retail and Wholesale,Miscellaneous retail
28/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,21.52,0,General Retail and Wholesale,Miscellaneous retail
28/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,19.84,0,General Retail and Wholesale,Miscellaneous retail
28/02/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,9.45,0,General Retail and Wholesale,Miscellaneous retail
01/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,66.24,0,General Retail and Wholesale,Miscellaneous retail
01/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,Amazon.co.uk 3U9S36WS5,20.99,0,Mail Order / Direct Selling,Direct sales companies
02/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,16.47,0,General Retail and Wholesale,Miscellaneous retail
03/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,SP   CLEANING CLUB,110.95,0,Computer Equipment & Services,Computer software stores
03/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,SAVERS HEALTH & BEAUTY,5.34,0,Medical Supplies and Services,Chemists & pharmacies
05/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,-4,0,General Retail and Wholesale,Grocery stores
05/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,89.17,0,General Retail and Wholesale,Grocery stores
05/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,9.98,0,General Retail and Wholesale,Grocery stores
05/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,TESCO STORE 2920,15,0,General Retail and Wholesale,Grocery stores
06/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMAZON.CO.UK BB19U9P25 AM,15.49,0,General Retail and Wholesale,Miscellaneous retail
09/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMktplace,54.69,0,General Retail and Wholesale,Miscellaneous retail
11/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMKTPLACE AMAZON.CO.UK,10.49,0,General Retail and Wholesale,Miscellaneous retail
11/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,FOOD TO ORDER,124,0,General Retail and Wholesale,Grocery stores
12/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,36.85,0,General Retail and Wholesale,Grocery stores
18/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,87.16,0,General Retail and Wholesale,Grocery stores
18/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,ASDA GROCERIES ONLINE,-35.36,0,General Retail and Wholesale,Grocery stores
18/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,FOOD TO ORDER,-124,0,General Retail and Wholesale,Grocery stores
19/03/2020,DCC HIGHWEEK PRIM-CP0685875GBP,AMZNMktplace,34.18,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC HONITON-CP0715049GBP,THE BOOK PEOPLE,56.7,0,Books and Periodicals,Book stores
25/02/2020,DCC HONITON-CP0715049GBP,SP   BOOKS2DOOR,182.74,0,Computer Equipment & Services,Computer software stores
25/02/2020,DCC HONITON-CP0715049GBP,AMZNMKTPLACE AMAZON.CO.UK,5.37,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC HONITON-CP0715049GBP,AMZNMKTPLACE AMAZON.CO.UK,4.52,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC HONITON-CP0715049GBP,AMZNMKTPLACE AMAZON.CO.UK,7.76,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC HONITON-CP0715049GBP,AMZNMKTPLACE AMAZON.CO.UK,8.25,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,DCC HONITON-CP0715049GBP,WWW.THEWORKS.CO.UK,50,0,General Retail and Wholesale,Discount stores
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSKA,3.08,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSKB,4.7,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSKC,3.52,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSKE,2.29,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSKG,13.68,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSKH,8.72,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSKI,4.54,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVA,9.2,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVB,29.74,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVC,3.27,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVD,2.96,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVE,2.39,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVF,3.12,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVG,8.76,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVH,2.27,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVI,4.16,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDSVJ,10.1,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDTLN,18.08,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDTLO,4.38,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDTLP,11.75,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDTLQ,6.57,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDTLS,3.61,0,Books and Periodicals,"Books, periodicals & newspapers"
26/02/2020,DCC HONITON-CP0715049GBP,AB  ABEBOOKS GCDTLT,8.17,0,Books and Periodicals,"Books, periodicals & newspapers"
